Country	Source Company IDs	City	Tamr ID	mockid	Enriched Phone Number - National Format	Full Address	Entity ID	Alternative Names	Enriched Phone Number - Carrier	Enriched Full Address	Enriched Phone Type	Phone	Google Lookup	Company Name	Address Line 1	Enriched Phone Number - Is Valid?	Address Line 2	Region	Postal Code
US	001U000000PZts07i2	JACKSON	779ebcba-46c4-317b-b969-62dba03243e9	1	null	216 N MISSOURI ST, JACKSON, MO, 63755, US	779ebcba-46c4-317b-b969-62dba03243e9		null		null	null	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=CAPE+GIRARDEAU,+COUNTY+OF+(INC)	CAPE GIRARDEAU, COUNTY OF (INC)	216 N MISSOURI ST	null	null	MO	63755
US	001U000000u5AyvCPK	ROHNERT PARK	8c294a10-00e3-3750-857b-d921c0073273	1	(707) 585-8411	4528 HARMONY PL, ROHNERT PARK, CA, 94928, US	8c294a10-00e3-3750-857b-d921c0073273				Mobile	7075858411	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=CAPERS,+WAYNE	CAPERS, WAYNE	4528 HARMONY PL	TRUE	null	CA	94928
US	001U000000EWuHLAPf	FALLS CHURCH, VA	818aeaef-f694-3a88-87b4-3cbaff603283	1	(703) 226-1500	150 S WASHINGTON ST STE 500, FALLS CHURCH, VA, VA, 22046, US	818aeaef-f694-3a88-87b4-3cbaff603283				Fixed Line	7032261500	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=CAPITAL+LEGAL+SOLUTIONS,+LLC	CAPITAL LEGAL SOLUTIONS, LLC	150 S WASHINGTON ST STE 500	TRUE	null	VA	22046
US	001U000000C6PTMxFd	ROCKVILLE	c5a660f2-6d12-3f61-a6a4-188766e6907c	1	(301) 948-3033	1 RESEARCH COURT STE 200, ROCKVILLE, MD, 20850, US	c5a660f2-6d12-3f61-a6a4-188766e6907c				Fixed Line	3019483033	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=CAPITAL+TECHNOLOGY+INFORMATION+SERVICES,+INC.	CAPITAL TECHNOLOGY INFORMATION SERVICES, INC.	1 RESEARCH COURT STE 200	TRUE	null	MD	20850
US	001U000000UxRS0X8D | 001U000000sw1oqjTf	ANDOVER	c3278a61-eca1-3345-b0b4-e28121fdf29b	1	(978) 933-1549	300 BRICKSTONE SQ STE 203, ANDOVER, MA, 1810, US	c3278a61-eca1-3345-b0b4-e28121fdf29b				Mobile	9789331549	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=CAPSULETECH,+INC.	CAPSULETECH, INC.	300 BRICKSTONE SQ STE 203	TRUE	null	MA	1810
US	001U000000K2dbyMxV	MADISON	68c197b6-419a-3ae6-a3db-61753b6f15f7	1	(608) 556-0454	3418 MARCY RD, MADISON, WI, 53704, US	68c197b6-419a-3ae6-a3db-61753b6f15f7				Mobile	6085560454	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=CARDARELLA,+STEVEN	CARDARELLA, STEVEN	3418 MARCY RD	TRUE	null	WI	53704
US	001U00000014eat96U	YOUNGSTOWN	533104e3-0568-32c6-969b-2463b30cd275	1	(330) 797-8844	2870 SALT SPGS RD, YOUNGSTOWN, OH, 44509, US	533104e3-0568-32c6-969b-2463b30cd275				Fixed Line	3307978844	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=CARDINAL+ENVIRONMENTAL+LABORATORIES+LLC	CARDINAL ENVIRONMENTAL LABORATORIES LLC	2870 SALT SPGS RD	TRUE	null	OH	44509
US	001U000000Lffswgzg	PITTSBURGH	9518bff3-491f-34af-bd86-0e48345e4a46	1	(412) 690-2442	437 GRANT ST, STE 918, PITTSBURGH, PA, 15219, US	9518bff3-491f-34af-bd86-0e48345e4a46				Fixed Line	4126902442	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=CARNEGIE+LEARING+INC.	CARNEGIE LEARING INC.	437 GRANT ST, STE 918	TRUE	null	PA	15219
US	001U000000a2Uspz6K	PITTSBURGH	b15136b9-41cb-3a6f-9296-56f517ed57fb	1	(412) 489-9097	1000 OMEGA DR STE 1590, PITTSBURGH, PA, 15205, US	b15136b9-41cb-3a6f-9296-56f517ed57fb				Fixed Line	4124899097	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=CARNEGIE+STRATEGIC+DESIGN+ENGINEERS,+LLC	CARNEGIE STRATEGIC DESIGN ENGINEERS, LLC	1000 OMEGA DR STE 1590	TRUE	null	PA	15205
US	001U000000eFTAt8Z7	SNOW HILL, NC	7ef66c5d-4626-3aa3-b968-99748d7d0eec	1	(252) 747-3815	652 BEAMAN OLD CREEK ROAD, SNOW HILL, NC, NC, 28580, US	7ef66c5d-4626-3aa3-b968-99748d7d0eec				Fixed Line	2527473815	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=CAROLINA+FARMS+PIPE+DIVISION+INC	CAROLINA FARMS PIPE DIVISION INC	652 BEAMAN OLD CREEK ROAD	TRUE	null	NC	28580
US	001U0000009JDxxuAs	NEW PLYMOUTH	152f90b9-2a2d-3507-95f4-23d41ebc6c04	1	(208) 278-3500	4777 BLAINE RD, NEW PLYMOUTH, ID, 83655, US	152f90b9-2a2d-3507-95f4-23d41ebc6c04				Fixed Line	2082783500	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=CARRIER'S+CLEAN+ALL	CARRIER'S CLEAN ALL	4777 BLAINE RD	TRUE	null	ID	83655
US	001U000000LZoChLO5	ELMHURST, IL	bef9c12b-7bd1-3514-995b-d99fcfb287bc	1	null	953 N LARCH AVENUE, ELMHURST, IL, IL, 60126, US	bef9c12b-7bd1-3514-995b-d99fcfb287bc		null		null	null	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=CARSON+PROPERTIES+INCORPORATED	CARSON PROPERTIES INCORPORATED	953 N LARCH AVENUE	null	null	IL	60126
US	001U0000006vNS2Xl9	CARTERVILLE	aa7960af-1b1b-33dd-92fc-b6c3be843b66	1	(618) 985-3871	103 SOUTH DIVISION ST, CARTERVILLE, IL, 62918, US	aa7960af-1b1b-33dd-92fc-b6c3be843b66				Fixed Line	6189853871	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=CARTERVILLE,+CITY+OF	CARTERVILLE, CITY OF	103 SOUTH DIVISION ST	TRUE	null	IL	62918
US	001U000000GrpcdzZQ	EAST WENATCHEE, WA	0f1c9397-2fcb-3db4-99a5-5ddd569b4478	1	null	3721 AIRPORT WY, EAST WENATCHEE, WA, WA, 98802, US	0f1c9397-2fcb-3db4-99a5-5ddd569b4478		null		null	null	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=CASCADE+WATER+TANKERS,+INC.	CASCADE WATER TANKERS, INC.	3721 AIRPORT WY	null	null	WA	98802
US	001U000000J6upVw46	SAN ANTONIO	0df2e14b-1a23-3efa-98d2-a8dd8b2e5eba	1	(210) 496-8050	21738 HARDY OAK BLVD 105, SAN ANTONIO, TX, 78258, US	0df2e14b-1a23-3efa-98d2-a8dd8b2e5eba				Fixed Line	2104968050	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=CASEPRO+INC	CASEPRO INC	21738 HARDY OAK BLVD 105	TRUE	null	TX	78258
US	001U000000IF1FC1b6	null	d0fd9458-16d9-3e08-b7f1-68afd029bc0d	1	(360) 336-5734	1203 EAST DIVISION STREET, WA, 98274, US	d0fd9458-16d9-3e08-b7f1-68afd029bc0d				Fixed Line	3603365734	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=CASEY+J.+ANDRUS,+OD,+PLLC	CASEY J. ANDRUS, OD, PLLC	1203 EAST DIVISION STREET	TRUE	null	WA	98274
US	001U000000LJPKyXgP	null	8913a4ed-98c4-3134-8eb6-4b07508c8bef	1	(720) 635-3738	2610 HOLLY STREET, CO, 80207, US	8913a4ed-98c4-3134-8eb6-4b07508c8bef				Mobile	7206353738	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=CASIAS,+GEORGE	CASIAS, GEORGE	2610 HOLLY STREET	TRUE	null	CO	80207
US	001U000000UlyZ0aZ5	GREENVILLE	f7ebceb4-bfcf-3e4e-88a1-4dd4aa6a6df8	1	(252) 329-1121	123 W 3RD ST, GREENVILLE, NC, 27858, US	f7ebceb4-bfcf-3e4e-88a1-4dd4aa6a6df8				Mobile	2523291121	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=CASTILLO+LANGUAGES+SERVICES,+INC.	CASTILLO LANGUAGES SERVICES, INC.	123 W 3RD ST	TRUE	null	NC	27858
US	001U000000U0fhim8V | 001U000000gzRQb17w	LOUISVILLE	3ebf9792-2814-3513-a7a1-f00877033bdf	1	null	310 WEST LIBERTY ST STE 403, LOUISVILLE, KY, 40202, US	3ebf9792-2814-3513-a7a1-f00877033bdf		null		null	null	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=CATALYST+LEARNING+COMPANY	CATALYST LEARNING COMPANY	310 WEST LIBERTY ST STE 403	null	null	KY	40202
US	001U000000F8yUVc4O	ALEXANDRIA	a3a535f9-5c8f-3ccc-9e84-dea1a8ee5948	1	(240) 482-2100	11 CANAL CENTER PLAZA FL 2, ALEXANDRIA, VA, 22314, US	a3a535f9-5c8f-3ccc-9e84-dea1a8ee5948				Fixed Line	2404822100	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=CATAPULT+HEALTH+TECHNOLOGY+GROUP,+LLC	CATAPULT HEALTH TECHNOLOGY GROUP, LLC	11 CANAL CENTER PLAZA FL 2	TRUE	null	VA	22314
US	001U000000OG4TEq7Z	RICHMOND	2c7e7efb-c45a-3b60-a6f9-d7a9cb1c0051	1	null	2134 W LABURNUM AVE, RICHMOND, VA, 23227, US	2c7e7efb-c45a-3b60-a6f9-d7a9cb1c0051	CAVALIER TELEPHONE	null		null	null	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=CAVALIER+TELEPHONE,+L.L.C.	CAVALIER TELEPHONE, L.L.C.	2134 W LABURNUM AVE	null	null	VA	23227
US	001U000000Mi70GgBX	DAVIDSONVILLE	9b4c1015-712c-3249-a57d-fbf1d8bd8897	1	(240) 676-6379	909 WILLIAM MEADE COURT, DAVIDSONVILLE, MD, 21035, US	9b4c1015-712c-3249-a57d-fbf1d8bd8897				Mobile	2406766379	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=CDS+MECHANICAL+SERVICES,+INCORPORATED	CDS MECHANICAL SERVICES, INCORPORATED	909 WILLIAM MEADE COURT	TRUE	null	MD	21035
US	001U000000U340Q20z	KODIAK	5aeaf687-fa45-36af-91a4-dd90bddfde6e	1	null	438 TEAL WAY, KODIAK, AK, 99615, US	5aeaf687-fa45-36af-91a4-dd90bddfde6e		null		null	null	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=CECILE+MARIE,+LLC	CECILE MARIE, LLC	438 TEAL WAY	null	null	AK	99615
US	001U000000F5AFFqX1	TWINSBURG	f14bd544-1a1e-379b-84d0-123803a990fe	1	null	9177 DUTTON DR, TWINSBURG, OH, 44087, US	f14bd544-1a1e-379b-84d0-123803a990fe		null		null	null	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=CEIA+USA+LLC	CEIA USA LLC	9177 DUTTON DR	null	null	OH	44087
US	001U000000Rz6lfWYk	SANTA BARBARA	0163b693-1ba5-36e1-b24a-0b6bc33b8c3c	1	null	1074 COLD SPRINGS RD, SANTA BARBARA, CA, 93108, US	0163b693-1ba5-36e1-b24a-0b6bc33b8c3c		null		null	null	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=CEILINGS+UNLIMITED	CEILINGS UNLIMITED	1074 COLD SPRINGS RD	null	null	CA	93108
US	001U000000g48B0PdD	SUMMIT	a4946b4c-fc74-396f-8517-1e19a4e7b35b	1	null	86 MORRIS AVE, SUMMIT, NJ, 7901, US	a4946b4c-fc74-396f-8517-1e19a4e7b35b		null		null	null	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=CELGENE+CORPORATION	CELGENE CORPORATION	86 MORRIS AVE	null	null	NJ	7901
US	001U0000008a1kXXVW	null	5828cea0-1192-3b92-9d79-50bead3bedc6	1	null	832 ROLLING HILLS RD, PA, 18942, US	5828cea0-1192-3b92-9d79-50bead3bedc6		null		null	null	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=CEM+SERVICE+GROUP,+INC.+THE	CEM SERVICE GROUP, INC. THE	832 ROLLING HILLS RD	null	null	PA	18942
US	001U000000S8NXAhTQ	LYNNWOOD	f7017e8e-6b2d-392a-b45d-6fad02a2f920	1	null	20700 44TH AVE W STE 240, LYNNWOOD, WA, 98036, US	f7017e8e-6b2d-392a-b45d-6fad02a2f920		null		null	null	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=CEMEX+CONSTRUCTION+MATERIALS+PACIFIC,+LLC	CEMEX CONSTRUCTION MATERIALS PACIFIC, LLC	20700 44TH AVE W STE 240	null	null	WA	98036
US	001U000000qr2iravV	SMITHVILLE	10a4e3f5-0fe1-3439-87fe-60c19ccc1629	1	null	1100 NE 1ST ST, SMITHVILLE, TX, 78957, US	10a4e3f5-0fe1-3439-87fe-60c19ccc1629		null		null	null	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=CEN-TEX+MARINE+FABRICATORS,+INC	CEN-TEX MARINE FABRICATORS, INC	1100 NE 1ST ST	null	null	TX	78957
US	001U000000GG1bcsM5	FALLS CHURCH	b03e3893-ca73-342a-803c-b712e269f427	1	null	6402 ARLINGTON BLVD FL 10, FALLS CHURCH, VA, 22042, US	b03e3893-ca73-342a-803c-b712e269f427		null		null	null	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=CENTECH+GROUP,+INC.,+THE	CENTECH GROUP, INC., THE	6402 ARLINGTON BLVD FL 10	null	null	VA	22042
US	001U000000OEjBEejd	LAKEWOOD	04dcee85-7991-34fe-9a13-182bb07e662b	1	null	10180 W HAMPDEN AVE, LAKEWOOD, CO, 80227, US	04dcee85-7991-34fe-9a13-182bb07e662b		null		null	null	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=CENTENNIAL+CONTROLS+INC	CENTENNIAL CONTROLS INC	10180 W HAMPDEN AVE	null	null	CO	80227
US	001U000000e55ZUGqS	DAVENPORT	f3ce68c4-56f2-3856-b20e-938178c274d1	1	(563) 326-4116	1523 SOUTH FAIRMOUNT STREET, DAVENPORT, IA, 52802, US	f3ce68c4-56f2-3856-b20e-938178c274d1	CADS			Fixed Line	5633264116	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=CENTER+FOR+ALCOHOL+AND+DRUG+SERVICES,+INC.	CENTER FOR ALCOHOL AND DRUG SERVICES, INC.	1523 SOUTH FAIRMOUNT STREET	TRUE	null	IA	52802
US	001U0000004muBQBKj	MONUMENT, CO	dfe54105-0e23-3abb-95a8-de87bf312b0b	1	(303) 671-1010	17065 OXBRIDGE RD, MONUMENT, CO, CO, 80132, US	dfe54105-0e23-3abb-95a8-de87bf312b0b	ANDERSON AND ASSOCIATES			Fixed Line	3036711010	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=CENTER+FOR+SPORTS+PSYCHOLOGY	CENTER FOR SPORTS PSYCHOLOGY	17065 OXBRIDGE RD	TRUE	null	CO	80132
US	001U000000sBXqRQTY	null	c73115ba-f75d-3df7-9822-e87db81d8fd6	1	(831) 277-4818	1117 FUNSTON AVENUE, CA, 93950, US	c73115ba-f75d-3df7-9822-e87db81d8fd6				Mobile	8312774818	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=CENTRAL+COAST+CCD+LLC	CENTRAL COAST CCD LLC	1117 FUNSTON AVENUE	TRUE	null	CA	93950
US	001U000000NwxWEpeI	null	2f6aaedd-6e48-3cd2-8519-4b4e0cbae504	1	null	75 THROCKMORTON STREET, NJ, 7728, US	2f6aaedd-6e48-3cd2-8519-4b4e0cbae504		null		null	null	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=CENTRAL+TECHNOLOGY+INC	CENTRAL TECHNOLOGY INC	75 THROCKMORTON STREET	null	null	NJ	7728
US	001U000000bFoWAxiK | 001U000000mSMi4ytI	RICHMOND	e8adba02-3a2e-3e33-9e22-86e8b2020780	1	null	8030 WHITEPINE RD, RICHMOND, VA, 23237, US	e8adba02-3a2e-3e33-9e22-86e8b2020780	DUNMAR MOVING SYSTEMS	null		null	null	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=CENTRE+CARRIERS+CORP.	CENTRE CARRIERS CORP.	8030 WHITEPINE RD	null	null	VA	23237
US	001U000000Jj8W7MkG	null	741d84e0-1fe9-3ba1-9c7e-e35cab5293ea	1	null	30 WEST MONROE STREET STE 1700, IL, 60603, US	741d84e0-1fe9-3ba1-9c7e-e35cab5293ea		null		null	null	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=CENTRE+MARKET+BUILDING+LLC	CENTRE MARKET BUILDING LLC	30 WEST MONROE STREET STE 1700	null	null	IL	60603
US	001U0000003ovcJpcv	PHOENIX	9d2d7eb7-dff1-3020-aac9-a12a7112d9fa	1	null	5249 S 28TH PL STE 1, PHOENIX, AZ, 85040, US	9d2d7eb7-dff1-3020-aac9-a12a7112d9fa	CENTRIC ELEVATOR	null		null	null	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=CENTRIC+ELEVATOR+CORPORATION+OF+ARIZONA	CENTRIC ELEVATOR CORPORATION OF ARIZONA	5249 S 28TH PL STE 1	null	null	AZ	85040
US	001U000000PMt6rEHS | 001U000000dXWdw9ou | 001U000000e1VIkZyD	RAPID CITY	be90caa0-e3dd-3994-bc9a-3f23a6b00b58	1	(605) 484-7090	1623 EVERGREEN DR, RAPID CITY, SD, 57702, US	be90caa0-e3dd-3994-bc9a-3f23a6b00b58				Mobile	6054847090	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=CES,+LLC	CES, LLC	1623 EVERGREEN DR	TRUE	null	SD	57702
US	001U000000xSOXaWL7	COLORADO SPRINGS, CO	97502b15-4bb1-3653-bc99-dfd3740abe5e	1	null	3525 N. CASCADE AVE, COLORADO SPRINGS, CO, CO, 80907, US	97502b15-4bb1-3653-bc99-dfd3740abe5e		null		null	null	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=CFG+SYSTEMS,+INC.	CFG SYSTEMS, INC.	3525 N. CASCADE AVE	null	null	CO	80907
US	001U000000Dj2zZHIA | 001U000000hmahedGw	BRACKNEY	265e761d-6215-371f-9a25-883b8e1cd0a7	1	(570) 663-2777	367 CHURCH RD, BRACKNEY, PA, 18812, US	265e761d-6215-371f-9a25-883b8e1cd0a7				Fixed Line	5706632777	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=CFI+SALES+&+SERVICES,+INC	CFI SALES & SERVICES, INC	367 CHURCH RD	TRUE	null	PA	18812
US	001U000000wAIXJQ0o	FORDS	c2e2e67f-97d0-3131-9caf-6707fd68b279	1	(732) 738-4545	20 DOUGLAS ST, FORDS, NJ, 8863, US	c2e2e67f-97d0-3131-9caf-6707fd68b279				Fixed Line	7327384545	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=CHAMPION+UNIFORM+SUPPLY+INC	CHAMPION UNIFORM SUPPLY INC	20 DOUGLAS ST	TRUE	null	NJ	8863
US	001U000000B9vLxEvw	BEDFORD HEIGHTS	c3bb099c-f878-3e8b-84d5-3e8a0fb40c50	1	(440) 786-7504	25360 COLUMBUS ROAD, BEDFORD HEIGHTS, OH, 44146, US	c3bb099c-f878-3e8b-84d5-3e8a0fb40c50				Fixed Line	4407867504	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=CHANECO	CHANECO	25360 COLUMBUS ROAD	TRUE	null	OH	44146
US	001U000000x3ubgR7l	null	89846540-c9a3-31b7-aeb8-bd988436fa86	1	(541) 469-6916	16060 LOWER HARBOR RD, OR, 97415, US	89846540-c9a3-31b7-aeb8-bd988436fa86				Fixed Line	5414696916	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=CHANTAL+C.,+INC	CHANTAL C., INC	16060 LOWER HARBOR RD	TRUE	null	OR	97415
US	001U00000048StqRVM	CROWNPOINT	e593d874-cc2d-3d4a-84b8-1caaca7f4e5a	1	(505) 786-5281	HWY 371 MM 26 STE 2572A, CROWNPOINT, NM, 87313, US	e593d874-cc2d-3d4a-84b8-1caaca7f4e5a				Fixed Line	5057865281	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=CHECKERBOARD+REFUSE+DISPOSAL+SERVICES	CHECKERBOARD REFUSE DISPOSAL SERVICES	HWY 371 MM 26 STE 2572A	TRUE	null	NM	87313
US	001U000000uEuc3HHa	OCEAN SPRINGS, MS	697170bc-aa3f-3109-830f-40d086386931	1	(228) 447-4127	2953 BIENVILLE BLVD #132, OCEAN SPRINGS, MS, MS, 39564, US	697170bc-aa3f-3109-830f-40d086386931				Fixed Line	2284474127	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=CHEMPRO+SERVICES+INC.	CHEMPRO SERVICES INC.	2953 BIENVILLE BLVD #132	TRUE	null	MS	39564
US	001U000000Dm0bKNLu	CHEROKEE	67f0453c-2943-3736-8f70-821bc0d7b371	1	(828) 497-5617	1371 ACQUONI RD, CHEROKEE, NC, 28719, US	67f0453c-2943-3736-8f70-821bc0d7b371				Fixed Line	8284975617	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=CHEROKEE+ENTERPRISES,+INC.	CHEROKEE ENTERPRISES, INC.	1371 ACQUONI RD	TRUE	null	NC	28719
US	001U000000zSa62RLa	FRIENDSHIP	1eaa6d89-6a4f-3dd6-8775-6e6cdbdaf130	1	(585) 973-7427	6306 COUNTY RD 20, FRIENDSHIP, NY, 14739, US	1eaa6d89-6a4f-3dd6-8775-6e6cdbdaf130				Fixed Line	5859737427	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=CHESNEY,+PATRICK+S.	CHESNEY, PATRICK S.	6306 COUNTY RD 20	TRUE	null	NY	14739
US	001U0000004k7qvvBx	CHEYENNE	112e79a7-c0b4-3e71-8351-77f7586f7531	1	null	3420 EAST LINCOLNWAY, CHEYENNE, WY, 82001, US	112e79a7-c0b4-3e71-8351-77f7586f7531		null		null	null	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=CHEYENNE+KUBOTA+INC	CHEYENNE KUBOTA INC	3420 EAST LINCOLNWAY	null	null	WY	82001
US	001U000000fUJSw1ZF	ORLANDO	5afffda6-79cc-3f11-9346-794b7e28a3a4	1	(407) 758-7076	2649 FAWNLAKE TRAIL, ORLANDO, FL, 32828, US	5afffda6-79cc-3f11-9346-794b7e28a3a4				Mobile	4077587076	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=CHOSEN+REALITIES+LLC	CHOSEN REALITIES LLC	2649 FAWNLAKE TRAIL	TRUE	null	FL	32828
US	001U0000007hGaw7UR	MC PHERSON	1a145139-9812-3380-b3a6-456ff240c01d	1	null	1826 14TH AVE, MC PHERSON, KS, 67460, US	1a145139-9812-3380-b3a6-456ff240c01d		null		null	null	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=CHRIS+GOODSON+APPRAISAL+SERVICE+INC	CHRIS GOODSON APPRAISAL SERVICE INC	1826 14TH AVE	null	null	KS	67460
US	001U000000R7jLY4dm	null	8781de35-464b-34a6-85d0-e596eba00664	1	(513) 202-1408	10860 PADDYS RUN ROAD, OH, 45030, US	8781de35-464b-34a6-85d0-e596eba00664				Fixed Line	5132021408	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=CINCINNATI+CRANE+&+HOIST,+LLC	CINCINNATI CRANE & HOIST, LLC	10860 PADDYS RUN ROAD	TRUE	null	OH	45030
US	001U000000jLGKbE5d	LAWTON	11140b0e-eb33-364f-bae9-1a4a780a1173	1	null	821 SOUTHWEST GRANDE DRIVE, LAWTON, OK, 73501, US	11140b0e-eb33-364f-bae9-1a4a780a1173		null		null	null	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=CINTAS+CORPORATION	CINTAS CORPORATION	821 SOUTHWEST GRANDE DRIVE	null	null	OK	73501
US	001U000000u12naU7c	null	f449cb6a-0b80-3ff4-9586-1f18f81f3107	1	null	420 RAIN ST, MS, 38614, US	f449cb6a-0b80-3ff4-9586-1f18f81f3107		null		null	null	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=CIRCLE+S+IRRIGATION,+INC.	CIRCLE S IRRIGATION, INC.	420 RAIN ST	null	null	MS	38614
US	001U000000po7xoMMe	MAPLE GROVE	667874e5-b6e3-3a5d-9d9c-eaa2c3a18855	1	(763) 694-4134	6550 WEDGEWOOD RD N STE 120, MAPLE GROVE, MN, 55311, US	667874e5-b6e3-3a5d-9d9c-eaa2c3a18855				Fixed Line	7636944134	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=CIRCUIT+CHECK,+INC.	CIRCUIT CHECK, INC.	6550 WEDGEWOOD RD N STE 120	TRUE	null	MN	55311
US	001U0000003VbmVSp2	PASADENA	39092063-48dc-30ae-b1f6-34b577a4e7d8	1	(626) 796-7926	1111 SOUTH ARROYO PKWY SUITE 430, PASADENA, CA, 91105, US	39092063-48dc-30ae-b1f6-34b577a4e7d8				Fixed Line	6267967926	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=CITADEL+CPM,+INC.	CITADEL CPM, INC.	1111 SOUTH ARROYO PKWY SUITE 430	TRUE	null	CA	91105
US	001U000000RBQSNEbq | 001U000000uRRcu0s3	HAMILTON	602dfa03-f7c7-379f-9d07-d20aa543b37d	1	(406) 363-2131	223 S 2ND ST, HAMILTON, MT, 59840, US	602dfa03-f7c7-379f-9d07-d20aa543b37d	HAMILTON CITY COURT			Fixed Line	4063632131	https://www.google.com/search?hl=en&source=hp&ei=JLL3XeiIFeOOggf8-aHIDA&q=CITY+OF+HAMILTON	CITY OF HAMILTON	223 S 2ND ST	TRUE	null	MT	59840
